Month,Network,Cov_site,District,Issue,Number_ofCell,Downtime_hour,count_Celldown,AV_down,Type
20220531,4G,VTE0566_DONDOU2,Hatxayfong,No_Down,2,0,0,0,No_Down
20220531,4G,VTE0124_PHOSI,Sikhottabong,No_Down,8,0,0,0,No_Down
20220531,3G,VTE0161_CHOMMANY,Xaisettha,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0008_BORNANGUA3,Chanthabouri,No_Down,4,0,0,0,No_Down
20220531,3G,VTE0558_BOR_O,Hatxayfong,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0329_DONGBONG,Naxaythong,No_Down,13,0,0,0,No_Down
20220531,4G,VTE0616_SALAKHAM,Hatxayfong,No_Down,13,0,0,0,No_Down
20220531,4G,VTE0635_THINTHEN,Pak-Ngum,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0527_SAPHANGMEUK,Xaithani,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0725_BANNON,Pak-Ngum,No_Down,4,0,0,0,No_Down
20220531,3G,VTE0591_KM7_LAMNAO,Hatxayfong,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0498_OUDOMPHON2,Xaithani,No_Down,7,0,0,0,No_Down
20220531,3G,VTE0566_DONDOU2,Hatxayfong,No_Down,4,0,0,0,No_Down
20220531,4G,VTE0607_NONGPEAN_TAI,Hatxayfong,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0102_NONGDUANG_MK,Sikhottabong,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0648_HOUYKHAM,Sangthong,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0308_THONGPHANTHONG,Sisattanak,No_Down,8,0,0,0,No_Down
20220531,3G,VTE0291_PLANETCENTER,Sisattanak,No_Down,7,0,0,0,No_Down
20220531,3G,VTE0119_PHONKHAM_NONGPING,Chanthabouri,No_Down,8,0,0,0,No_Down
20220531,4G,VTE0726_HOUAYTOM,Sangthong,No_Down,2,0,0,0,No_Down
20220531,3G,VTE0651_KHOKPEUNG,Sangthong,No_Down,4,0,0,0,No_Down
20220531,3G,VTE0511_PHONXAI_VERNKHAM2,Xaithani,No_Down,4,0,0,0,No_Down
20220531,4G,VTE0430_KEVIN_SC,Xaithani,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0381_PHONXAI_NAMXUANG,Naxaythong,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0463_NASALA,Xaithani,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0319_THONGMUNG_FT,Xaithani,No_Down,11,0,0,0,No_Down
20220531,3G,VTE0115_NONSAWANG,Sikhottabong,No_Down,8,0,0,0,No_Down
20220531,4G,VTE0304_SOUNMONE2,Sisattanak,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0212_NONVAI,Xaisettha,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0174_HONGSUPHAP,Xaisettha,No_Down,9,0,0,0,No_Down
20220531,4G,VTE0499_OUDOMPHON3,Xaithani,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0501_PHAKAO,Xaithani,No_Down,10,0,0,0,No_Down
20220531,3G,VTE0038_PHONSAWANG,Chanthabouri,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0014_FUJIWARA_RT,Sikhottabong,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0195_NAKOUY,Xaisettha,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0300_SISATTANARK,Sisattanak,No_Down,16,0,0,0,No_Down
20220531,3G,VTE0628_THAMOUANG,Hatxayfong,No_Down,12,0,0,0,No_Down
20220531,2G,VTE0263_DONKOY_RSU,Sisattanak,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0327_DANXY3,Naxaythong,No_Down,4,0,0,0,No_Down
20220531,3G,VTE0493_NUOL_KHANASUNGKHOM,Xaithani,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0070_CHAMPAR,Sikhottabong,No_Down,14,0,0,0,No_Down
20220531,4G,VTE0390_BANK_SC,Xaithani,No_Down,13,0,0,0,No_Down
20220531,3G,VTE0261_DONGSAVAT2,Sisattanak,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0517_SAYNAMNGERN,Chanthabouri,No_Down,4,0,0,0,No_Down
20220531,2G,VTE0333_HINKHANNA,Naxaythong,No_Down,3,0,0,0,No_Down
20220531,2G,VTE0536_TANMIXAI_RSU,Xaithani,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0749_SANGJIENG_MALL,Sikhottabong,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0592_KM8_SOMVANG,Hatxayfong,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0540_THADINDENG,Xaithani,No_Down,1,0,0,0,No_Down
20220531,2G,VTE0683_DONGSAN,Pak-Ngum,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0292_SANGWEY,Sisattanak,No_Down,12,0,0,0,No_Down
20220531,4G,VTE0418_DONTIOU4,Xaithani,No_Down,3,0,0,0,No_Down
20220531,2G,VTE0223_SAMKHE2,Xaisettha,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0681_BORLEK,Pak-Ngum,No_Down,8,0,0,0,No_Down
20220531,4G,VTE0659_PHIALAD,Sangthong,No_Down,2,0,0,0,No_Down
20220531,3G,VTE0056_STADIUM,Chanthabouri,No_Down,20,0,0,0,No_Down
20220531,4G,VTE0674_SIMEUANG,Sisattanak,No_Down,2,0,0,0,No_Down
20220531,3G,VTE0681_BORLEK,Pak-Ngum,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0658_PARKTON,Sangthong,No_Down,8,0,0,0,No_Down
20220531,4G,VTE0178_HUAKHUA_THATLUANG,Xaisettha,No_Down,18,0,0,0,No_Down
20220531,2G,VTE0108_NONGSANOKHAM,Sikhottabong,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0232_THATLUANG_SATTAWAT21,Xaisettha,No_Down,9,0,0,0,No_Down
20220531,3G,VTE0509_PHONNGARM_THADINDENG2,Xaithani,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0142_VIENGKHAM,Sikhottabong,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0389_BANHAI_VERNKHAM,Xaithani,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0170_THATLUANG_ELECTRIC,Xaisettha,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0004_ANOU,Chanthabouri,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0594_KOUYDENG,Hatxayfong,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0145_WATTAI_SIKHAITHONG,Sikhottabong,No_Down,10,0,0,0,No_Down
20220531,2G,VTE0303_SOUNMONE,Sisattanak,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0666_THANASA,Sangthong,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0178_HUAKHUA_THATLUANG,Xaisettha,No_Down,10,0,0,0,No_Down
20220531,4G,VTE0462_NAPHOK,Xaithani,No_Down,16,0,0,0,No_Down
20220531,4G,VTE0509_PHONNGARM_THADINDENG2,Xaithani,No_Down,11,0,0,0,No_Down
20220531,2G,VTE0636_THINTOM,Hatxayfong,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0394_NAKEA2,Xaithani,No_Down,8,0,0,0,No_Down
20220531,4G,VTE0433_SPECAIL_ZONE,Xaisettha,No_Down,9,0,0,0,No_Down
20220531,3G,VTE0408_DONGSANGHIN2,Xaithani,No_Down,8,0,0,0,No_Down
20220531,2G,VTE0019_HOUYHONG,Chanthabouri,No_Down,3,0,0,0,No_Down
20220531,2G,VTE0132_TADMOON,Sikhottabong,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0715_PALAI,Pak-Ngum,No_Down,4,0,0,0,No_Down
20220531,3G,VTE0020_HOUYHONG_FT,Chanthabouri,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0311_VIENTIANECENTER_LAMP1,Sisattanak,No_Down,2,0,0,0,No_Down
20220531,4G,VTE0550_VERNKHAM,Xaithani,No_Down,10,0,0,0,No_Down
20220531,3G,VTE0215_PHONPHANAO_POLICE,Xaisettha,No_Down,8,0,0,0,No_Down
20220531,2G,VTE0375_PHONKEO,Naxaythong,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0425_HUANA,Xaithani,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0155_AMONE,Xaisettha,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0512_PHONXAI_VERNKHAM3,Xaithani,No_Down,4,0,0,0,No_Down
20220531,3G,VTE0569_DONKASAY,Hatxayfong,No_Down,10,0,0,0,No_Down
20220531,3G,VTE0077_HOUYHOM2,Sikhottabong,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0343_NAKHOUN,Naxaythong,No_Down,3,0,0,0,No_Down
20220531,2G,VTE0619_SIMMANO,Hatxayfong,No_Down,2,0,0,0,No_Down
20220531,2G,VTE0293_SAPHANTHONG,Sisattanak,No_Down,3,0,0,0,No_Down
20220531,2G,VTE0690_KHOKSAWANG,Pak-Ngum,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0473_NONBUA,Xaithani,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0384_SIKERT2,Naxaythong,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0080_KAOLIAW_RSU,Sikhottabong,No_Down,17,0,0,0,No_Down
20220531,4G,VTE0400_DONGBANG2,Xaithani,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0204_NONGNIENG,Xaisettha,No_Down,3,0,0,0,No_Down
20220531,2G,VTE0452_LADKOUY,Xaithani,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0665_TAOHAI,Sangthong,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0289_PHONPAPAOTHONG,Xaisettha,No_Down,8,0,0,0,No_Down
20220531,3G,VTE0543_THANGBENG_NABONG,Xaithani,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0613_PHONNGEN,Hatxayfong,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0287_PHONPAPAO2,Sisattanak,No_Down,11,0,0,0,No_Down
20220531,3G,VTE0211_NONSAVAN,Xaisettha,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0591_KM7_LAMNAO,Hatxayfong,No_Down,13,0,0,0,No_Down
20220531,4G,VTE0630_THANA,Hatxayfong,No_Down,11,0,0,0,No_Down
20220531,2G,VTE0443_KM21,Xaithani,No_Down,3,0,0,0,No_Down
20220531,2G,VTE0689_HUANA_THONG,Pak-Ngum,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0611_NONGVENG2,Hatxayfong,No_Down,2,0,0,0,No_Down
20220531,4G,VTE0075_GOLF_CLUB,Sikhottabong,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0071_DANKHAM_NONSAWANG,Sikhottabong,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0724_VERNKABAO,Pak-Ngum,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0190_KM6,Xaithani,No_Down,14,0,0,0,No_Down
20220531,2G,VTE0655_NALARD,Sangthong,No_Down,3,0,0,0,No_Down
20220531,2G,VTE0056_STADIUM,Chanthabouri,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0222_SAMKHE_RSU,Xaisettha,No_Down,20,0,0,0,No_Down
20220531,3G,VTE0694_NABONG,Pak-Ngum,No_Down,8,0,0,0,No_Down
20220531,3G,VTE0430_KEVIN_SC,Xaithani,No_Down,8,0,0,0,No_Down
20220531,2G,VTE0305_THATKAO,Sisattanak,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0114_NONKHILEK,Sikhottabong,No_Down,12,0,0,0,No_Down
20220531,2G,VTE0300_SISATTANARK,Sisattanak,No_Down,4,0,0,0,No_Down
20220531,2G,VTE0324_DANXY,Naxaythong,No_Down,2,0,0,0,No_Down
20220531,4G,VTE0252_CHOMPHET,Sisattanak,No_Down,5,0,0,0,No_Down
20220531,4G,VTE0397_DANXANG,Xaithani,No_Down,11,0,0,0,No_Down
20220531,4G,VTE0248_BEUNGKHAYONGNEUA,Sisattanak,No_Down,8,0,0,0,No_Down
20220531,4G,VTE0320_BANTHUM,Naxaythong,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0134_TADTHONG,Sikhottabong,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0379_PHONSAWATH_NAXAYTHONG,Naxaythong,No_Down,9,0,0,0,No_Down
20220531,2G,VTE0723_XIENGLEANA,Pak-Ngum,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0447_KM27_SOMSAVANH,Xaithani,No_Down,10,0,0,0,No_Down
20220531,4G,VTE0412_DONNOUN4,Xaithani,No_Down,11,0,0,0,No_Down
20220531,4G,VTE0419_DONGDOK_DORMITORY,Xaithani,No_Down,11,0,0,0,No_Down
20220531,3G,VTE0401_DONGDOK_APART2,Xaithani,No_Down,3,0,0,0,No_Down
20220531,2G,VTE0020_HOUYHONG_FT,Chanthabouri,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0333_HINKHANNA,Naxaythong,No_Down,4,0,0,0,No_Down
20220531,4G,VTE0328_DK70,Naxaythong,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0176_HORSAPHA,Xaisettha,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0214_PHONPHANAO,Xaisettha,No_Down,2,0,0,0,No_Down
20220531,2G,VTE0259_DONGPALAN,Sisattanak,No_Down,2,0,0,0,No_Down
20220531,4G,VTE0474_NONGKHENG,Xaithani,No_Down,4,0,0,0,No_Down
20220531,4G,VTE0749_SANGJIENG_MALL,Sikhottabong,No_Down,16,0,0,0,No_Down
20220531,3G,VTE0120_PHONSAWATTAI,Chanthabouri,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0371_PAKHET3,Naxaythong,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0495_NUOL_TEUKM,Xaithani,No_Down,4,0,0,0,No_Down
20220531,2G,VTE0036_PHAINAM_RT,Sikhottabong,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0008_BORNANGUA3,Chanthabouri,No_Down,2,0,0,0,No_Down
20220531,4G,VTE0274_KUVIENG_ROAD,Sisattanak,No_Down,9,0,0,0,No_Down
20220531,4G,VTE0464_NATHOM,Xaithani,No_Down,14,0,0,0,No_Down
20220531,3G,VTE0256_DONENOKKUM,Sisattanak,No_Down,8,0,0,0,No_Down
20220531,4G,VTE0176_HORSAPHA,Xaisettha,No_Down,11,0,0,0,No_Down
20220531,3G,VTE0146_XAIMONGKHOUN,Naxaythong,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0558_BOR_O,Hatxayfong,No_Down,10,0,0,0,No_Down
20220531,3G,VTE0065_XANGPHEUK,Chanthabouri,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0337_HUAKHUA_NAXAYTHONG,Naxaythong,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0401_DONGDOK_APART2,Xaithani,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0472_NONTAE,Xaithani,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0368_NONGSA,Naxaythong,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0559_BANHOM,Hatxayfong,No_Down,11,0,0,0,No_Down
20220531,4G,VTE0396_COSMO,Xaithani,No_Down,12,0,0,0,No_Down
20220531,4G,VTE0216_PHONPHANAO2,Xaisettha,No_Down,9,0,0,0,No_Down
20220531,3G,VTE0415_DONTIOU,Xaithani,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0038_PHONSAWANG,Chanthabouri,No_Down,9,0,0,0,No_Down
20220531,3G,VTE0537_TANMIXAI2,Xaithani,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0598_NALONG,Hatxayfong,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0334_HONGNGOUA,Naxaythong,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0226_SETTHA,Xaisettha,No_Down,2,0,0,0,No_Down
20220531,4G,VTE0170_THATLUANG_ELECTRIC,Xaisettha,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0307_THONGKANG2_KETLAO,Sisattanak,No_Down,2,0,0,0,No_Down
20220531,3G,VTE0249_BUS_STATION,Sisattanak,No_Down,18,0,0,0,No_Down
20220531,4G,VTE0139_THONGPONG3_TEMPLE,Sikhottabong,No_Down,9,0,0,0,No_Down
20220531,2G,VTE0087_MOONTHENIGHT,Sikhottabong,No_Down,2,0,0,0,No_Down
20220531,3G,VTE0447_KM27_SOMSAVANH,Xaithani,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0454_NONGPHAYA_STORE,Xaithani,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0065_XANGPHEUK,Chanthabouri,No_Down,11,0,0,0,No_Down
20220531,2G,VTE0146_XAIMONGKHOUN,Naxaythong,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0613_PHONNGEN,Hatxayfong,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0151_PAKTHANG_FIFA,Sikhottabong,No_Down,2,0,0,0,No_Down
20220531,4G,VTE0406_DONGMARKKHAY,Xaithani,No_Down,13,0,0,0,No_Down
20220531,3G,VTE0180_ITECC_INDOOR,Xaisettha,No_Down,4,0,0,0,No_Down
20220531,4G,VTE0207_NONKOR2,Xaisettha,No_Down,17,0,0,0,No_Down
20220531,4G,VTE0281_MEKONG2_RT,Sisattanak,No_Down,7,0,0,0,No_Down
20220531,2G,VTE0645_HINLUP,Sangthong,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0689_HUANA_THONG,Pak-Ngum,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0114_NONKHILEK,Sikhottabong,No_Down,34,0,0,0,No_Down
20220531,4G,VTE0195_NAKOUY,Xaisettha,No_Down,9,0,0,0,No_Down
20220531,3G,VTE0165_NAHAI_XAYSEETHA,Xaisettha,No_Down,10,0,0,0,No_Down
20220531,4G,VTE0018_HOSPITAL150,Chanthabouri,No_Down,17,0,0,0,No_Down
20220531,4G,VTE0251_CHOMCHENG2,Sisattanak,No_Down,8,0,0,0,No_Down
20220531,4G,VTE0348_NAMHOUM,Naxaythong,No_Down,13,0,0,0,No_Down
20220531,3G,VTE0348_NAMHOUM,Naxaythong,No_Down,10,0,0,0,No_Down
20220531,2G,VTE0285_PHONPAPAO_SUPPHA,Sisattanak,No_Down,3,0,0,0,No_Down
20220531,2G,VTE0559_BANHOM,Hatxayfong,No_Down,3,0,0,0,No_Down
20220531,2G,VTE0252_CHOMPHET,Sisattanak,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0450_KM8_SOUTH,Xaithani,No_Down,9,0,0,0,No_Down
20220531,3G,VTE0515_POLICE_CCTV,Xaithani,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0219_PHONTHAN_RBAC,Xaisettha,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0317_XINLAPASCHOOL,Sisattanak,No_Down,12,0,0,0,No_Down
20220531,4G,VTE0734_SAPHANGKANONG_RW,Xaithani,No_Down,4,0,0,0,No_Down
20220531,4G,VTE0523_SANGHUABOR,Xaithani,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0474_NONGKHENG,Xaithani,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0547_THONGMUNG,Xaithani,No_Down,9,0,0,0,No_Down
20220531,3G,VTE0399_DONGBANG,Xaithani,No_Down,8,0,0,0,No_Down
20220531,4G,VTE0312_VIENTIANECENTER_LAMP2,Sisattanak,No_Down,1,0,0,0,No_Down
20220531,4G,VTE0482_NONGVIENGKHAM,Xaithani,No_Down,17,0,0,0,No_Down
20220531,3G,VTE0556_XANGKHOU3,Xaithani,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0464_NATHOM,Xaithani,No_Down,8,0,0,0,No_Down
20220531,3G,VTE0227_SISANGVONE,Xaisettha,No_Down,8,0,0,0,No_Down
20220531,4G,VTE0658_PARKTON,Sangthong,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0332_ILAI_EW,Naxaythong,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0540_THADINDENG,Xaithani,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0198_NANO,Xaisettha,No_Down,4,0,0,0,No_Down
20220531,3G,VTE0701_NAPHASOUK,Pak-Ngum,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0354_NASIEW4,Naxaythong,No_Down,11,0,0,0,No_Down
20220531,2G,VTE0513_PHONXAI_VERNKHAM,Xaithani,No_Down,3,0,0,0,No_Down
20220531,2G,VTE0350_NAMXUANG,Naxaythong,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0434_SPECAIL_ZONE2,Xaisettha,No_Down,14,0,0,0,No_Down
20220531,4G,VTE0504_KM19_PHOKHAM2,Xaithani,No_Down,9,0,0,0,No_Down
20220531,4G,VTE0088_MOPI,Sikhottabong,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0512_PHONXAI_VERNKHAM3,Xaithani,No_Down,2,0,0,0,No_Down
20220531,4G,VTE0183_KHAMNGOI2,Xaisettha,No_Down,11,0,0,0,No_Down
20220531,3G,VTE0012_DONGMIENG,Chanthabouri,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0461_NANGARM_KAO,Pak-Ngum,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0281_MEKONG2_RT,Sisattanak,No_Down,1,0,0,0,No_Down
20220531,4G,VTE0619_SIMMANO,Hatxayfong,No_Down,9,0,0,0,No_Down
20220531,2G,VTE0543_THANGBENG_NABONG,Xaithani,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0445_KM27_ARMY,Xaithani,No_Down,8,0,0,0,No_Down
20220531,3G,VTE0037_PHONTONGSAWANG,Chanthabouri,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0570_DONGKHAMXANG,Hatxayfong,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0096_NONGBEUK_MK,Sikhottabong,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0164_CHOMMANY_NEUA,Xaisettha,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0345_NALIAN,Naxaythong,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0429_KEOMIXAI,Xaithani,No_Down,9,0,0,0,No_Down
20220531,3G,VTE0319_THONGMUNG_FT,Xaithani,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0031_NONGPING2,Chanthabouri,No_Down,8,0,0,0,No_Down
20220531,4G,VTE0318_THAPHALANXAY,Sisattanak,No_Down,3,0,0,0,No_Down
20220531,3G,VTE0166_CHOMMANY_NEUA2,Xaisettha,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0103_NONGDUANGNEUA,Sikhottabong,No_Down,8,0,0,0,No_Down
20220531,3G,VTE0268_ELECTRONIC_SCHOOL,Sisattanak,No_Down,8,0,0,0,No_Down
20220531,3G,VTE0600_NONGHAI,Hatxayfong,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0182_KHAMNGOI,Xaisettha,No_Down,4,0,0,0,No_Down
20220531,2G,VTE0661_SAKAI,Sangthong,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0005_BCEL_XIENGGNEUN,Chanthabouri,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0660_PHIALADNEUA,Sangthong,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0036_PHAINAM_RT,Sikhottabong,No_Down,8,0,0,0,No_Down
20220531,4G,VTE0752_HOYA_DORMITORY,Xaisettha,No_Down,17,0,0,0,No_Down
20220531,4G,VTE0477_NONGPHAYA2,Xaithani,No_Down,14,0,0,0,No_Down
20220531,3G,VTE0379_PHONSAWATH_NAXAYTHONG,Naxaythong,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0074_DONGNATONG,Sikhottabong,No_Down,9,0,0,0,No_Down
20220531,4G,VTE0365_NONGNGAO,Naxaythong,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0137_THONGPONG_RSU_ETL,Sikhottabong,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0033_NONGTHA_TAI,Chanthabouri,No_Down,10,0,0,0,No_Down
20220531,3G,VTE0435_SPECAIL_ZONE2,Xaisettha,No_Down,8,0,0,0,No_Down
20220531,3G,VTE0298_SETTHATILATH_HOSPITAL,Sisattanak,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0427_KM23_JUDSUN,Xaithani,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0522_KM9_SANG,Xaithani,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0506_PHONHAIKHAM_FT,Xaithani,No_Down,8,0,0,0,No_Down
20220531,4G,VTE0600_NONGHAI,Hatxayfong,No_Down,11,0,0,0,No_Down
20220531,3G,VTE0734_SAPHANGKANONG_RW,Xaithani,No_Down,4,0,0,0,No_Down
20220531,4G,VTE0146_XAIMONGKHOUN,Naxaythong,No_Down,12,0,0,0,No_Down
20220531,3G,VTE0062_TURECOFFE,Chanthabouri,No_Down,14,0,0,0,No_Down
20220531,3G,VTE0301_SOKPALUANG,Sisattanak,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0444_KM24_PHAILOM,Xaithani,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0277_LAONGDAO,Sisattanak,No_Down,12,0,0,0,No_Down
20220531,4G,VTE0228_SOMSANGA,Xaisettha,No_Down,8,0,0,0,No_Down
20220531,4G,VTE0237_VANGXAY,Xaisettha,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0661_SAKAI,Sangthong,No_Down,2,0,0,0,No_Down
20220531,4G,VTE0443_KM21,Xaithani,No_Down,10,0,0,0,No_Down
20220531,4G,VTE0432_KHOK_NOY,Xaithani,No_Down,15,0,0,0,No_Down
20220531,3G,VTE0187_KHAMSAWATH3,Xaisettha,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0067_AKART,Sikhottabong,No_Down,14,0,0,0,No_Down
20220531,4G,VTE0544_THANGON,Xaithani,No_Down,15,0,0,0,No_Down
20220531,3G,VTE0092_NAKHAM2,Sikhottabong,No_Down,20,0,0,0,No_Down
20220531,3G,VTE0729_TADTHONG3,Sikhottabong,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0035_PAKPASAK2,Sikhottabong,No_Down,6,0,0,0,No_Down
20220531,3G,VTE0391_BANK_SC2,Xaithani,No_Down,8,0,0,0,No_Down
20220531,2G,VTE0544_THANGON,Xaithani,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0179_HUAKHUA_THATLUANG2,Xaisettha,No_Down,32,0,0,0,No_Down
20220531,3G,VTE0645_HINLUP,Sangthong,No_Down,4,0,0,0,No_Down
20220531,4G,VTE0043_PM_OFFICE,Chanthabouri,No_Down,7,0,0,0,No_Down
20220531,3G,VTE0485_NONSENGCHAN,Xaithani,No_Down,6,0,0,0,No_Down
20220531,2G,VTE0117_PAKTHANG,Sikhottabong,No_Down,3,0,0,0,No_Down
20220531,2G,VTE0348_NAMHOUM,Naxaythong,No_Down,2,0,0,0,No_Down
20220531,4G,VTE0332_ILAI_EW,Naxaythong,No_Down,6,0,0,0,No_Down
20220531,4G,VTE0230_THATLUANG_LAKE,Xaisettha,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0268_ELECTRONIC_SCHOOL,Sisattanak,No_Down,9,0,0,0,No_Down
20220531,4G,VTE0484_NONGVIENGKHAM3,Xaithani,No_Down,9,0,0,0,No_Down
20220531,4G,VTE0563_CHINAIMO,Hatxayfong,No_Down,13,0,0,0,No_Down
20220531,2G,VTE0255_DONCHAN,Sisattanak,No_Down,1,0,0,0,No_Down
20220531,4G,VTE0166_CHOMMANY_NEUA2,Xaisettha,No_Down,3,0,0,0,No_Down
20220531,4G,VTE0162_CHOMMANY_KANG,Xaisettha,No_Down,13,0,0,0,No_Down
